Datetime,Tweet Id,Tweet,Username,Language,Sentiment
2022-11-30 23:25:32+00:00,1.5981E+18,"Ancaman Resesi, BI Ramal Ekonomi RI Tumbuh Hingga 5,3% di 2023 https://t.co/ONvDFuLlPk #BandarLampung #Sumatra",Kabar_sigercom,in,Negative
2022-11-30 23:24:47+00:00,1.5981E+18,"Resesi ekonomi global tampaknya masih akan berlanjut di 2023. Tingkat ketidakpastian masih tetap tinggi seiring pandemi yang tak kunjung usai dan perang Rusia-Ukraina yang tak berkesudahan. Fenomena PHK di depan mata. #Opini #AdadiKompas

https://t.co/jo9FcRVKrz",hariankompas,in,Negative
2022-11-30 23:00:31+00:00,1.59809E+18,"Resesi ekonomi global tampaknya masih akan berlanjut di 2023. Tingkat ketidakpastian masih tetap tinggi seiring pandemi yang tak kunjung usai dan perang Rusia-Ukraina yang tak berkesudahan. Fenomena PHK di depan mata. #Opini #AdadiKompas
https://t.co/jnU6h7Tlij",KompasData,in,Negative
2022-11-30 22:53:58+00:00,1.59809E+18,"Resesi ekonomi global tampaknya masih akan berlanjut di 2023. Tingkat ketidakpastian masih tetap tinggi seiring pandemi yang tak kunjung usai dan perang Rusia-Ukraina yang tak berkesudahan. Fenomena PHK di depan mata. #Opini #AdadiKompas
https://t.co/ibN3KpsTxh",AuisGrand,in,Negative
2022-11-30 19:13:06+00:00,1.59803E+18,Strategi Pemprov Jabar Hadapi Ancaman Resesi Ekonomi Tahun 2023 https://t.co/Nya7CqF9w1,detik_jabar,in,Negative
2022-11-30 18:31:26+00:00,1.59802E+18,Ekonom Bahana yakin ekonomi Indonesia mampu bertahan dari resesi 2023 https://t.co/67NvgBGXOB,republikaonline,in,Negative
2022-11-30 14:30:58+00:00,1.59796E+18,"Presiden RI Joko Widodo (Jokowi) mengatakan, bahwa ekonomi global diperkirakan resesi pada awal 2023 sehingga seluruh jajaran pemerintah tidak boleh hanya bekerja “normal” dan harus selalu peka terhadap krisis
https://t.co/7Mut8pSBQi",cianjurekspres,in,Negative
2022-11-30 14:20:00+00:00,1.59796E+18,Jokowi: Awal 2023 ekonomi global diperkirakan masuk resesi. https://t.co/OQXPX2XBsa,RadioElshinta,in,Negative
2022-11-30 14:06:03+00:00,1.59796E+18,Ekonomi Digital Dinilai jadi Solusi Terbaik Hadapi Isu Resesi 2023 https://t.co/zpWJenvXwU,jamindependent,in,Negative
2022-11-30 13:37:11+00:00,1.59795E+18,"Dunia dihadapkan pada tantangan yang luar biasa pada tahun 2023. Ketidakpastian kian meningkat akibat ancaman hiperinflasi, pelemahan ekonomi global menuju resesi, dan pemburukan geopolitik yang dipicu perang berkepanjangan Rusia-Ukraina. https://t.co/bpS9TdmwXy",SIMONTV50,in,Negative
2022-11-30 13:22:02+00:00,1.59794E+18,"Hadapi Isu Resesi 2023, Ekonomi Digital Dinilai jadi Solusi Terbaik #ekonomidigital https://t.co/3WuwYWyeyP",jpnncom,in,Negative
2022-11-30 10:44:53+00:00,1.5979E+18,BI Optimis Ekonomi Sulsel Mampu Hadapi Risiko Resesi 2023 https://t.co/5PBYIlxM1h,Beritadotnews,in,Negative
2022-11-30 10:21:46+00:00,1.5979E+18,"SIAP-SIAP GAEZ! 
@jokowi: Awal 2023 Ekonomi Global Diperkirakan Masuk Resesi 

https://t.co/mG182kHASg

#Krismon2023 
#ResesiEkonomi",icatwps,in,Negative
2022-11-30 09:52:28+00:00,1.59789E+18,"Hadapi Resesi Global 2023, BI Optimis Pertumbuhan Ekonomi Sulsel Tetap Kuat

#Bankindonesia
#Ancamanresesi https://t.co/5A1ScPsdGh",heraldindo,in,Negative
2022-11-30 09:52:22+00:00,1.59789E+18,"Hadapi Resesi Global 2023, BI Optimis Pertumbuhan Ekonomi Sulsel Tetap Kuat

#Bankindonesia
#Ancamanresesi https://t.co/HL4ADgBpEL",HeraldSulsel,in,Negative
2022-11-30 08:59:34+00:00,1.59788E+18,PT Rifan Financindo Berjangka – Ekonomi Global Dan Regional 2023: Resesi Dunia dan Pemulihan Asia https://t.co/1L1FVxQFvw,RfbBandung,in,Negative
2022-11-30 08:34:06+00:00,1.59787E+18,"Hati-hati, Jokowi Prediksi Awal 2023 Sudah Masuk Resesi Ekonomi Global https://t.co/DSSEcSmFyy",VIVAcoid,in,Negative
2022-11-30 08:04:35+00:00,1.59786E+18,"Awal 2023 Ekonomi Global Masuk Resesi, Presiden Jokowi Perintahkan Ini... https://t.co/GNS6K3zTaN",tvOneNews,in,Negative
2022-11-30 07:40:19+00:00,1.59786E+18,"Jokowi: Pemerintah Tak Bisa Kerja Normal, Awal 2023 Resesi Ekonomi Global! https://t.co/4xQaYfxc0L",KuretaID,in,Negative
2022-11-30 07:30:00+00:00,1.59786E+18,"Presiden Jokowi mendorong agar jajarannya bersiap untuk menghadapi ekonomi global yang diperkirakan resesi pada awal 2023.

https://t.co/L4afcGugGx",TirtoID,in,Negative
2022-11-30 07:29:32+00:00,1.59786E+18,"Anggaran Pendapatan dan Belanja Daerah (APBD) DKI Jakarta tahun anggaran 2023 senilai Rp 83,7 triliun disebut bakal difokuskan untuk tiga program prioritas. Adapun tiga program itu adalah penanganan banjir, penanganan kemacetan, dan antisipasi resesi ekonomi. https://t.co/lwMhAcz8OU",seknasfitra,in,Negative
2022-11-30 07:20:58+00:00,1.59785E+18,Presiden Jokowi berkali-kali berpesan agar hati-hati di 2023. Hal itu dikarenakan ekonomi global diprediksi semakin gelap dan ancaman resesi.  https://t.co/w5nnghCdHk,detikcom,in,Negative
2022-11-30 07:17:04+00:00,1.59785E+18,Informasi Resesi Ekonomi 2023 Turunkan Minat Masyarakat Membeli Rumah https://t.co/G7NS3NaKDD,tvOneNews,in,Negative
2022-11-30 07:13:12+00:00,1.59785E+18,"Ancaman resesi pada tahun 2023 diperkirakan masih jauh dari Indonesia, meski ekonomi global diselimuti kegelapan. Proyeksi Bank Indonesia, ekonomi Indonesia pada tahun 2023 masih tumbuh di sekitar 5%, sama seperti pada tahun 2022 ini.
Selengkapnya
https://t.co/XmJYgXVKcm",theiconomic,in,Negative
2022-11-30 07:07:39+00:00,1.59785E+18,Presiden Jokowi : Awal 2023 ekonomi global diperkirakan masuk resesi https://t.co/u4oeym1bMC,antaramakassar,in,Negative
2022-11-30 06:53:02+00:00,1.59785E+18,"Resesi Global Bukan Rintangan, BI Ramal Ekonomi Indonesia Tumbuh 5 Persen di 2023 dan 2024 https://t.co/QwzbY1roxD",liputan6dotcom,in,Negative
2022-11-30 06:38:08+00:00,1.59784E+18,"Jokowi: Pemerintah Tak Bisa Kerja Normal, Awal 2023 Resesi Ekonomi Global! https://t.co/FHgF5a2rmD",KuretaID,in,Negative
2022-11-30 06:37:46+00:00,1.59784E+18,Presiden Jokowi Sebut Awal 2023 Ekonomi Global Diperkirakan Masuk Resesi https://t.co/7bxz8bKIWa https://t.co/Kb6OTsmfwt,Trust_riau,in,Negative
2022-11-30 06:31:16+00:00,1.59784E+18,"2023 RESESI !!! HATI-HATI, STARUP PADA LAYOFF BESAR-BESARAN. EKONOMI DUNIA MEMBURUK. 

AYOK IKUTI SAYA GIMANA MENGHADAPINYA. TINGGAL KLIK LINK DI BAWAH INI. 

Moon maap, mungkin yang resesi $GOTO aja Bang. 🤧 https://t.co/ZdNuN7rusc",kuahcotoenak,in,Negative
2022-11-30 06:27:51+00:00,1.59784E+18,Presiden Jokowi berkali-kali berpesan agar hati-hati di 2023. Hal itu dikarenakan ekonomi global diprediksi semakin gelap dan ancaman resesi.  https://t.co/31Uz9syUe7,detikfinance,in,Negative
2022-11-30 06:21:03+00:00,1.59784E+18,Jokowi: Awal 2023 ekonomi global diperkirakan masuk resesi https://t.co/xfLc0XhFGr,antarabiz,in,Negative
2022-11-30 06:04:24+00:00,1.59783E+18,"Presiden RI Joko Widodo (Jokowi) memprediksi akan terjadi resesi ekonomi global pada tahun 2023. Ia meminta semua jajaran pemerintah untuk siap-siap.

https://t.co/nTRuJ2hhag",GenMediaNetwork,in,Negative
2022-11-30 05:55:56+00:00,1.59783E+18,Potensi ancaman resesi ekonomi global 2023 jadi atensi para operator seluler di Indonesia. Mereka masing-masing menyiapkan jurus tangkisan. https://t.co/yHTQMpji9m,detikinet,in,Negative
2022-11-30 05:39:32+00:00,1.59783E+18,"Kebal Resesi! Bos BI Prediksi Ekonomi RI Tumbuh 5,3 Persen pada 2023 https://t.co/RRKFmlFjwD",Bisniscom,in,Negative
2022-11-30 05:36:55+00:00,1.59783E+18,SIAP-SIAP GAEZ…! Jokowi: Awal 2023 Ekonomi Global Diperkirakan Masuk Resesi https://t.co/IvVMLKZcXk,bergeloralah,in,Negative
2022-11-30 05:19:06+00:00,1.59782E+18,Ancaman resesi ekonomi global 2023 dikhawatirkan banyak pihak. Industri telekomunikasi dan digital bisa menjadi solusinya. https://t.co/I7sozbxpO0,detikinet,in,Negative
2022-11-30 05:06:13+00:00,1.59782E+18,"Apindo menilai kenaikan UMP dilakukan saat sektor ekonomi belum pulih sepenuhnya COVID-19, ditambah lagi dengan ancaman resesi ekonomi global tahun 2023 nanti. #publisherstory #kepripedia https://t.co/aMtXotSJ99",kumparan,in,Negative
2022-11-30 03:48:14+00:00,1.5978E+18,"Pemerintah menetapkan Kebijakan Strategis dalam menghadapi potensi Resesi Ekonomi Global 2023.

#resesi2023 #kebijakanekonomi #ekonomiindonesia https://t.co/AnEtTxnEGL",PrakosoAdmajaya,in,Negative
2022-11-30 03:47:58+00:00,1.5978E+18,"Pemerintah menetapkan Kebijakan Strategis dalam menghadapi potensi Resesi Ekonomi Global 2023.

#resesi2023 #kebijakanekonomi #ekonomiindonesia https://t.co/kDThX9nKQ0",PrakosoAdmajaya,in,Negative
2022-11-30 03:47:41+00:00,1.5978E+18,"Pemerintah menetapkan Kebijakan Strategis dalam menghadapi potensi Resesi Ekonomi Global 2023.

#resesi2023 #kebijakanekonomi #ekonomiindonesia https://t.co/BSteh81n7F",PrakosoAdmajaya,in,Negative
2022-11-30 03:36:16+00:00,1.5978E+18,Pertumbuhan Ekonomi Batik Hadapi Resesi 2023 https://t.co/g5BpV3bSEu,kompasiana,in,Negative
2022-11-30 03:00:44+00:00,1.59779E+18,Resesi ekonomi global diprediksi bakal terjadi di 2023. Ketidakpastian global menjadi bayang-bayang gelap pertumbuhan perekonomian di tahun tersebut. https://t.co/c2p9ZSI9vZ,voidotid,in,Negative
2022-11-30 00:43:23+00:00,1.59775E+18,"Ada Resesi 2023, Mendag: Saya Optimis Ekonomi Indonesia Tumbuh Lebih Baik    #LengkapCepatBeritanya #Keuangan #Ekonomi #Ekonomi #EkonomiIndonesia . https://t.co/TUb8dMcYRj",okezonenews,in,Negative
2022-11-29 22:33:43+00:00,1.59772E+18,@WAHYU_UNIFORM @Nr53N74H7N @CrbSira @Rasto66010876 @AwYesaya @Lembayung071 @dann84620377 @bambang20020901 @Thomastjik @BigDaddy234s @SangPejuank @erfinsyafrizal3 @Prihandono72 @rmiryanti @AriHend95106868 @SopanEdan @Metdro2 @anakranto64 @Pemberang1 @OrangBa13921152 @2020Kadrun @Cantika82104633 @borutoforhokage @harrycoocaa @Eddianto1 @Antaredja1 @SutayaLili @Budi_Dharma88 @BejoMulyo18 @mazkeboijo @ronaldo_juang @Pelangi32224458 @_NanaRosa__ @EffendiRistriy1 @kangwaqfi2 @EAbadi7 @hudattamini @ALIBABABETRESMI @Adzani03_Putri @AdrianROYALQ @abu_miftah13 @AgungSu76387898 @BocahKulon7 @barisoegriwa @ArekArusBawah @RonyAritonang3 @S4N_W1B1 @aniesbaswedan Gempa politik akibat kesembronoan @NasDem yg terlalu dini melakukan kampanya diluar jadwal @KPU_ID bagi Anies #BapakPolitikIdentitas yg terbukti menimbulkan instabilitas politik dalam negeri sementara 2023 bangsa menghadapi efek domino resesi global yang menghantui ekonomi negeri https://t.co/5UAAC6dVFj,_SEKNAS_RI,in,Negative
2022-11-29 16:35:38+00:00,1.59763E+18,"@republikaonline Artinya semester kedua 2023 kemungkinan tidak terjadi resesi ekonomi ...?
Tetep mengkhawatirkan.",yo2k_k,in,Negative
2022-11-29 16:33:27+00:00,1.59763E+18,"@The_RedsIndo 2023-2025 akan ada resesi ekonomi global, menurut beberapa ahli dunia, di indonesia yg sering bicara soal ini ibu sri mulyani",yash5415,in,Negative
2022-11-29 15:43:43+00:00,1.59762E+18,"Pasalnya, Adian mengaku ingin fokus membantu rakyat yang tengah kesulitan pasca pandemi, belum lagi masalah yang akan dihadapi pada 2023 yaitu resesi ekonomi dunia.",jazcentre,in,Negative
2022-11-29 14:44:05+00:00,1.5976E+18,"Resesi 2023?
.
Pertama, kita flashback ke apa yg terjadi dari 2020-20220. Konklusi pertama adalah ""pertumbuhan indonesia itu ekonominya kuat"", resesi itu kemungkinannya kecil.
Resesi itu adalah pertumbuhan ekonomi minus 6 bulan lebih. Itu kecil, US udah resesi dan",hyeclovers,in,Negative
2022-11-29 14:22:07+00:00,1.5976E+18,"Pemprov DKI Jakarta menyiapkan beberapa program atau strategi untuk mengantisipasi potensi dampak resesi ekonomi global pada 2023.

https://t.co/pzTTeMcoge",GenMediaNetwork,in,Negative
2022-11-29 13:37:45+00:00,1.59759E+18,@Fandom_ID Resesi ekonomi 2023,mustawhisin,in,Negative
2022-11-29 13:15:06+00:00,1.59758E+18,@detikcom Bersyukur masih punya pekerjaan 2023 dlm ancaman resesi ekonomi dunia dan kovid belum hilang,Zaindamai,in,Negative
2022-11-29 10:20:34+00:00,1.59754E+18,"APBD DKI Jakarta tahun anggaran 2023 senilai Rp 83,7 triliun bakal difokuskan untuk menangani banjir, kemacetan, dan antisipasi resesi ekonomi. https://t.co/4cBbep2upF",kompascom,in,Negative
2022-11-29 10:18:58+00:00,1.59754E+18,"Why is Financial Management Important? “Bagaimana Pengelolaan Keuangan untuk Menghadapi Resesi Ekonomi di Tahun 2023?”
Link Daftar: https://t.co/qs7VVepmPy
.
Follow 
@akeyodia
@edwin_indarto
.
A Key for Indonesia #akeyodia
.
#KikySaputri #Tempur #Dayak #FitriTropica #WebinarFree https://t.co/XgqRfv5n9d",akeyodia,in,Negative
2022-11-29 10:09:32+00:00,1.59753E+18,"Awal Resesi Ekonomi pada Maret 2023, Apa Pengaruhnya pada Pasar Kripto? #bitcoin #kripto https://t.co/bCkvjc9fyC",cintabitcoin,in,Negative
2022-11-29 09:14:03+00:00,1.59752E+18,"Awal Resesi Ekonomi pada Maret 2023, Apa Pengaruhnya pada Pasar Kripto? https://t.co/VjorBSO6Oe",beritaekonomi24,in,Negative
2022-11-29 09:00:52+00:00,1.59752E+18,"Awal Resesi Ekonomi pada Maret 2023, Apa Pengaruhnya pada Pasar Kripto? https://t.co/Qkf5atuhI0",InvestorID,in,Negative
2022-11-29 08:45:03+00:00,1.59751E+18,"Resesi Global Mengancam, Pemerintah Bakal Ubah Target Pertumbuhan Ekonomi 2023? https://t.co/dfNnuw7X2H",liputan6dotcom,in,Negative
2022-11-29 08:27:35+00:00,1.59751E+18,Resesi yang diprediksi akan terjadi pada ekonomi Indonesia pada 2023 bukan tidak mungkin turut berdampak pada pelaku industri otomotif. https://t.co/arffRMf3gQ,kompascom,in,Negative
2022-11-29 08:20:04+00:00,1.59751E+18,"Industri Properti 2023 Diprediksi Tetap Moncer di Tengah Ancaman Resesi, Ekonomi dunia pada tahun depan diperkirakan memburuk, bahkan akan resesi",SNenichols,in,Negative
2022-11-29 07:14:02+00:00,1.59749E+18,"Ekonomi RI Aman Dari Resesi 2023
#IndonesiaTanpaResesi
#EkonomiIndonesia https://t.co/NrWMqS19qS",NadiaZzz90,in,Negative
2022-11-29 06:47:07+00:00,1.59748E+18,Outlook Ekonomi Global dan Regional 2023: Resesi Dunia dan Pemulihan Asia – Bagian 2 https://t.co/Tdf2dN4OMV,lastipanjaitan,in,Negative
2022-11-29 06:18:44+00:00,1.59748E+18,"Risiko Resesi Ekonomi Global 2023, Kemenkeu Belum Ubah Target Pertumbuhan Ekonomi 5,3% 

#fiskal #apbn #ekonomi #kemenkeu

https://t.co/7c5yMyVXd6",IDbelasting,in,Negative
2022-11-29 04:50:06+00:00,1.59745E+18,"Ekonomi RI aman dari resesi 2023.
#IndonesiaTanpaResesi
#EkonomiIndonesia https://t.co/U6V8lbLzDR",Agil_Putra97,in,Negative
2022-11-29 03:48:25+00:00,1.59744E+18,"Ekonomi RI Aman Dari Resesi 2023
#IndonesiaTanpaResesi
#EkonomiIndonesia

Ciamis Tolak Kedatangan Anies Baswedan
#BapakPolitikIndentitas
#AniesNasdemOut https://t.co/e1KmftBI2m",YudaPra85206337,in,Negative
2022-11-29 03:48:08+00:00,1.59744E+18,"Ekonomi RI Aman Dari Resesi 2023
#IndonesiaTanpaResesi
#EkonomiIndonesia

Ciamis Tolak Kedatangan Anies Baswedan
#BapakPolitikIndentitas
#AniesNasdemOut https://t.co/2HHxljYhlK",SindyAp59526417,in,Negative
2022-11-29 03:47:51+00:00,1.59744E+18,"Ekonomi RI Aman Dari Resesi 2023
#IndonesiaTanpaResesi
#EkonomiIndonesia

Ciamis Tolak Kedatangan Anies Baswedan
#BapakPolitikIndentitas
#AniesNasdemOut https://t.co/TUr5XEULnO",DavinaKeana6,in,Negative
2022-11-29 03:13:04+00:00,1.59743E+18,"Nah, penasaran kenapa UMKM bisa menjadi penyelamat Indonesia dalam menghadapi resesi tahun 2023? 

Untuk mengetahui jawabannya, langsung cek saja postingan berikut ya! 

#resesi #resesiglobal #ekonomi #resesiekonomi #ekonomiglobal #UMKM #KontrakHukum #Legal #Hukum #Legalitas https://t.co/ugqITNErLv",kontrakhukum,in,Negative
2022-11-29 03:13:00+00:00,1.59743E+18,"Tapi di sisi lain, Menteri Pariwisata dan Ekonomi Kreatif (Menparekraf) Sandiaga Salahuddin Uno menyebut Usaha Mikro Kecil Menengah (UMKM) merupakan solusi untuk menghadapi potensi resesi global yang diprediksi terjadi tahun 2023. https://t.co/NxbLFUVJsR",kontrakhukum,in,Negative
2022-11-29 03:03:45+00:00,1.59743E+18,"Ekonomi RI aman dari resesi 2023
#IndonesiaTanpaResesi
#EkonomiIndonesia https://t.co/M37VQyqsll",ezmei18,in,Negative
2022-11-29 03:00:03+00:00,1.59743E+18,"Badai Resesi Hantui Ekonomi 2023, Pengusaha Pede Sektor Properti Tetap Kinclong https://t.co/FzemEZiLTy",VIVAcoid,in,Negative
2022-11-29 02:57:34+00:00,1.59742E+18,"Hadapi Ancaman Resesi Ekonomi Global pada 2023, BMW Astra Pakai Strategi Ini untuk Jaga Penjualan https://t.co/tz3vTAiwf3",daiads,in,Negative
2022-11-29 01:44:47+00:00,1.59741E+18,"Ekonomi RI Aman Dari Resesi 2023
@herdiat_sunarya
@devimanda5

#HargaBahanPokok #BahanPokokStabil #StockBahanPokok #BBMTerkendali https://t.co/6m6WW1Nf3F",DidingDadang_,in,Negative
2022-11-29 01:44:46+00:00,1.59741E+18,"Ekonomi RI Aman Dari Resesi 2023
@barkowil3malang
@islam0979islam

#HargaBahanPokok #BahanPokokStabil #StockBahanPokok #BBMTerkendali https://t.co/d8F8hNxehZ",EconomicGrow,in,Negative
2022-11-29 01:44:45+00:00,1.59741E+18,"Ekonomi RI Aman Dari Resesi 2023
@devimanda5
@beritajatimcom

#HargaBahanPokok #BahanPokokStabil #StockBahanPokok #BBMTerkendali https://t.co/jYje3qEouS",EkonomiEkonom,in,Negative
2022-11-29 01:44:44+00:00,1.59741E+18,"Ekonomi RI Aman Dari Resesi 2023
@liralali998
@bumnjt_efektif

#HargaBahanPokok #BahanPokokStabil #StockBahanPokok #BBMTerkendali https://t.co/ajgn04geJS",PengamatEkonom,in,Negative
2022-11-28 11:24:42+00:00,1.59719E+18,"Assalamualaikum warahmatullahi wabarakatuh

📖[FoSEI PEDIA]📖

""Peran Ekonomi Syariah dalam Menghadapi Resesi 2023""
.
.
.
.
https://t.co/Wqh398DZYP",Ksei_FoSEI_UMS,in,Negative
2022-11-28 11:20:24+00:00,1.59719E+18,"Joko Widodo dan sederet pejabat lainnya berulang kali mengumandangkan ancaman resesi ekonomi di tahun 2023. 
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/9yLJk8RbpR",kuatbacacom,in,Negative
2022-11-28 10:00:01+00:00,1.59717E+18,"Tahun 2023, ekonomi global diprediksi akan mengalami perlambatan atau resesi. Bagaimana persiapan dan strategi UMKM agar dapat menghadapinya? https://t.co/ZP2DE14jRl

#DiplomatSukses #DiplomatSuccessChalenge #UMKM #TipsBisnis https://t.co/45yN5SNOJQ",duitologi,in,Negative
2022-11-28 07:18:33+00:00,1.59713E+18,Bukan Resesi! Ini Biang Kerok Ambruknya Ekonomi Global pada 2023 https://t.co/ISAbUkdsO3,Bisniscom,in,Negative
2022-11-28 06:06:16+00:00,1.59711E+18,@CNNIndonesia tentang resesi 2023 katanya kiamat ekonomi https://t.co/UbwOORrQ6c,achmadalesana,in,Negative
2022-11-28 03:48:23+00:00,1.59707E+18,"A1. @deus_xmchn : karena keterbatasan ilmu ekonomi gw yah, ini bisa menyimak kl menurut Bang Chatib Basri 2023 itu ekonomi kita kemungkinan melambat bukan resesi. (3)-end.

https://t.co/TiC9U42Tl1",mrshananto,in,Negative
2022-11-27 13:15:33+00:00,1.59686E+18,"Maraknya ketakutan para pakar ekonomi tentang resesi 2023 membuat sejumlah orang khawatir namun tidak bagi 5 weton paling beruntung ini.

#portalyogya #weton 

https://t.co/KFkrmeCWeQ",portalyogya,in,Negative
2022-11-27 11:22:22+00:00,1.59683E+18,"1. Perang Ukraine-Rusia  
2. Protes di Iran
3. Protes di China 
4. Resesi ekonomi dunia

2023 akan jadi tahun yang penuh pancaroba.",Wan1603,in,Negative
2022-11-27 10:14:44+00:00,1.59681E+18,"[RESPON SOSIAL EPS.4]

Halo warga Akuntansi👋
Pada episode kali ini, Respon Sosial mengambil tema 2023, EKONOMI GLOBAL ""GELAP GULITA""? lohh..
Udah pada penasaran kan, gimana tanggapan Mahasiswa/i Akuntansi tentang isu resesi 2023 di kalangan mahasiswa? https://t.co/WtVvFCAFz9",HMJAFEBUnsoed,in,Negative
2022-11-27 09:50:56+00:00,1.5968E+18,"Tips Aman dari Resesi Ekonomi 2023, Keuangan Tahan Banting https://t.co/KIlEUjfDRa",Zyanpatra,in,Negative
2022-11-27 09:45:03+00:00,1.5968E+18,"Tips Aman dari Resesi Ekonomi 2023, Keuangan Tahan Banting #resesiekonomi https://t.co/cdp8y9tvLY",jpnncom,in,Negative
2022-11-27 06:17:33+00:00,1.59675E+18,"Ancaman Resesi, Ekonom Beberkan 3 Faktor Penentu Ekonomi RI 2023 https://t.co/uZ1zBFOM4h",Bisniscom,in,Negative
2022-11-26 10:41:41+00:00,1.59645E+18,"@gibran_tweet Hanya ada dua periode, jika DPR kehendaki dalam keadaan ekonomi lesu akibat resesi sejak 2023, mending tunda pemilu saja. Lebih baik dana tsb gunakan membangun saja.",nusantara_one,in,Negative
2022-11-26 06:03:00+00:00,1.59638E+18,"Berharap ekonomi Indonesia dan dunia menjadi lebih baik di 2023 meskipun banyak yang meramalkan adanya resesi. Tetap semangat dan terus berjuang!
#kadinjabar #kadinkarasa #kamardagangindustri #kadinjabardaily #informasiterupdate #umkmnaikkelas https://t.co/31IluBWMBP",kadinjawabarat,in,Negative
2022-11-26 01:22:35+00:00,1.59631E+18,"Punya Pangsa Pasar Ekonomi yang Besar, Indonesia Dinilai Masih Aman dari Ancaman Resesi Global 2023 https://t.co/fSkci3LvgP https://t.co/rD332OIlDW",KompasTV,in,Negative
