Datetime,Tweet Id,Tweet,Username,Language,English,Sentiment,Composes,Tweet_clean,Tweet_preprocessed,Clean_Sentence
2022-11-19 01:22:05+00:00,1593776595226877952,"FORMASI V mengangkat tema ekonomi dengan judul ""Resesi 2023, Indonesia terdampak atau bertahan?"".

Berikut ini Hasil FORMASI V, Semoga bermanfaat dan menambah pengetahuan  kita.☺️✨

Aktivis?!
HIMA Ak Jaya!!!✊",HimaAk_Stiesia,in,"FORMASI V has an economic theme with the title ""Recession 2023, will Indonesia be affected or will it survive?"".

The following are the results of FORMATION V. Hopefully they are useful and increase our knowledge.☺️✨

Activist?!
HIMA Ak Jaya!!!✊",Positive,"{'neg': 0.078, 'neu': 0.659, 'pos': 0.262, 'compound': 0.8841}",formasi v mengangkat tema ekonomi dengan judul resesi indonesia terdampak atau bertahan berikut ini hasil formasi v semoga bermanfat dan menambah pengetahuan kita☺️✨ aktivis hima ak jaya✊,"['formasi', 'v', 'angkat', 'tema', 'ekonomi', 'judul', 'resesi', 'indonesia', 'dampak', 'tahan', 'hasil', 'formasi', 'v', 'moga', 'bermanfat', 'tambah', 'tahu', 'kita', 'aktivis', 'hima', 'ak', 'jaya']",formasi v angkat tema ekonomi judul resesi indonesia dampak tahan hasil formasi v moga bermanfat tambah tahu kita aktivis hima ak jaya
2022-11-18 17:21:23+00:00,1593655622884810752,"Ancaman Resesi Global 2023, Planet Surf Solo Paragon Optimis Ekonomi Tetap Tumbuh https://t.co/y7OPd6rlZl",timlovers,in,"Threat of Global Recession in 2023, Planet Surf Solo Paragon Optimistic Economy Will Continue to Grow https://t.co/y7OPd6rlZl",Negative,"{'neg': 0.276, 'neu': 0.622, 'pos': 0.102, 'compound': -0.5994}",ancaman resesi global planet surf solo paragon optimis ekonomi tetap tumbuh,"['ancam', 'resesi', 'global', 'planet', 'surf', 'solo', 'paragon', 'optimis', 'ekonomi', 'tumbuh']",ancam resesi global planet surf solo paragon optimis ekonomi tumbuh
2022-11-18 14:35:00+00:00,1593613751030542336,"Gubernur Jawa Barat, Ridwan Kamil mengajak warganya untuk meningkatkan belanja produk lokal dalam menghadapi ancaman resesi ekonomi 2023 mendatang. 

Selengkapnya: https://t.co/D6cLkotkGv

#iNews #News #Berita #RidwanKamil #Resesi #Ekonomi #ProdukLokal #Piknik #Inflasi #UMKM https://t.co/jPfnOfad7Q",OfficialiNewsTV,in,"The Governor of West Java, Ridwan Kamil, invited his citizens to increase spending on local products in the face of the threat of an economic recession in 2023.

More: https://t.co/D6cLkotkGv

#iNews #News #News #RidwanKamil #Recession #Economy #LocalProducts #Picnic #Inflation #UMKM https://t.co/jPfnOfad7Q",Negative,"{'neg': 0.186, 'neu': 0.766, 'pos': 0.048, 'compound': -0.7717}",gubernur jawa barat ridwan kamil mengajak warganya untuk meningkatkan belanja produk lokal dalam menghadapi ancaman resesi ekonomi mendatang selengkapnya,"['gubernur', 'jawa', 'barat', 'ridwan', 'kamil', 'ajak', 'warga', 'tingkat', 'belanja', 'produk', 'lokal', 'hadap', 'ancam', 'resesi', 'ekonomi', 'lengkap']",gubernur jawa barat ridwan kamil ajak warga tingkat belanja produk lokal hadap ancam resesi ekonomi lengkap
2022-11-18 13:44:55+00:00,1593601147528708097,@novitandrr Yuk nabung untuk 2023 yg katanya akan mengalami resesi ekonomi 😌,oekkk__,in,@novitandrr Let's save for 2023 which is said to experience an economic recession 😌,Positive,"{'neg': 0.136, 'neu': 0.583, 'pos': 0.282, 'compound': 0.4588}",yuk nabung untuk yg katanya akan mengalami resesi ekonomi 😌,"['yuk', 'nabung', 'alami', 'resesi', 'ekonomi', '']",yuk nabung alami resesi ekonomi 
2022-11-18 09:51:48+00:00,1593542480632643585,"PHK 1.300 Karyawan, GoTo Berikan Fasilitas Ini Hingga Mei 2023 

#goto #ekonomi #digital #phk #resesi #emiten #teknologi

https://t.co/5D3fHDbX98",IDbelasting,in,"Layoff 1,300 Employees, GoTo Provides This Facility Until May 2023

#goto #economy #digital #layoffs #recession #issuer #technology

https://t.co/5D3fHDbX98",Negative,"{'neg': 0.141, 'neu': 0.859, 'pos': 0.0, 'compound': -0.4215}",phk karyawan goto berikan fasilitas ini hinga mei,"['phk', 'karyawan', 'goto', 'fasilitas', 'hinga', 'mei']",phk karyawan goto fasilitas hinga mei
2022-11-18 06:05:01+00:00,1593485407077138437,"Gubernur Jawa Barat, @ridwankamil, memaparkan tujuh arah ekonomi baru Jabar dalam mendukung pertumbuhan ekonomi Inonesia 2023, di tengah bayangan ancaman resesi.
https://t.co/L29isgjVuU",Sobat_Juara,in,"The Governor of West Java, @ridwankamil, explained seven new economic directions for West Java to support Indonesia's economic growth in 2023, amidst the threat of a recession.
https://t.co/L29isgjVuU",Negative,"{'neg': 0.175, 'neu': 0.676, 'pos': 0.149, 'compound': -0.2263}",gubernur jawa barat memaparkan tujuh arah ekonomi baru jabar dalam mendukung pertumbuhan ekonomi inonesia di tengah bayangan ancaman resesi,"['gubernur', 'jawa', 'barat', 'papar', 'tujuh', 'arah', 'ekonomi', 'jabar', 'dukung', 'tumbuh', 'ekonomi', 'inonesia', 'bayang', 'ancam', 'resesi']",gubernur jawa barat papar tujuh arah ekonomi jabar dukung tumbuh ekonomi inonesia bayang ancam resesi
2022-11-18 04:30:08+00:00,1593461528396632064,"Radar Bogor : Hadapi Resesi 2023, HIPMI Kumpulkan Pengusaha Muda Bahas Isu Ekonomi BOGOR-RA  https://t.co/p2ec1b0OIX",idnjaya89,in,"Radar Bogor: Facing Recession in 2023, HIPMI Gathers Young Entrepreneurs to Discuss Economic Issues BOGOR-RA https://t.co/p2ec1b0OIX",Negative,"{'neg': 0.157, 'neu': 0.843, 'pos': 0.0, 'compound': -0.4215}",radar bogor hadapi resesi hipmi kumpulkan pengusaha muda bahas isu ekonomi bogorra,"['radar', 'bogor', 'hadap', 'resesi', 'hipmi', 'kumpul', 'usaha', 'muda', 'bahas', 'isu', 'ekonomi', 'bogorra']",radar bogor hadap resesi hipmi kumpul usaha muda bahas isu ekonomi bogorra
2022-11-18 04:04:06+00:00,1593454980480045056,"2023 Ekonomi Dunia Resesi, Sektor Apa Saja yang Kena Imbas? https://t.co/Eidy2BIlcx",hajinewsonline,in,"2023 World Economy Recession, What Sectors Are Affected? https://t.co/Eidy2BIlcx",Negative,"{'neg': 0.386, 'neu': 0.614, 'pos': 0.0, 'compound': -0.5267}",ekonomi dunia resesi sektor apa saja yang kena imbas,"['ekonomi', 'dunia', 'resesi', 'sektor', 'kena', 'imbas']",ekonomi dunia resesi sektor kena imbas
2022-11-18 03:20:24+00:00,1593443979999465472,Syukurlah ekonomi Indonesia sekarang sudah diatas inggris tapi Indonesia juga sama diambang resesi tahun 2023.,veri_setiant_,in,"Thankfully, Indonesia's economy is now above that of England, but Indonesia is also on the verge of recession in 2023.",Negative,"{'neg': 0.157, 'neu': 0.763, 'pos': 0.081, 'compound': -0.4215}",syukurlah ekonomi indonesia sekarang sudah diatas ingris tapi indonesia juga sama diambang resesi tahun,"['syukur', 'ekonomi', 'indonesia', 'atas', 'ingris', 'indonesia', 'ambang', 'resesi']",syukur ekonomi indonesia atas ingris indonesia ambang resesi
2022-11-18 02:25:14+00:00,1593430097553510402,"Hantu Resesi Global 2023 Membayangi, BI Optimistis Ekonomi Indonesia Tetap Kuat https://t.co/79fl5Woyzm",PedomanRakyat,in,"Ghost of 2023 Global Recession Looms, BI Optimistic Indonesia's Economy Will Remain Strong https://t.co/79fl5Woyzm",Neutral,"{'neg': 0.315, 'neu': 0.423, 'pos': 0.263, 'compound': -0.0258}",hantu resesi global membayangi bank indonesia optimistis ekonomi indonesia tetap kuat,"['resesi', 'global', 'bayang', 'bank', 'indonesia', 'optimistis', 'ekonomi', 'indonesia', 'kuat']",resesi global bayang bank indonesia optimistis ekonomi indonesia kuat
2022-11-17 17:28:39+00:00,1593295063831961602,Isu akan datangnya resesi atau ekonomi dunia diramal akan 'gelap' di tahun 2023 semakin santer dibicarakan https://t.co/DAMwvjtdeA,detikfinance,in,The issue of an impending recession or the world economy being predicted to go 'dark' in 2023 is increasingly being discussed https://t.co/DAMwvjtdeA,Negative,"{'neg': 0.118, 'neu': 0.882, 'pos': 0.0, 'compound': -0.4215}",isu akan datangnya resesi atau ekonomi dunia diramal akan gelap di tahun semakin santer dibicarakan,"['isu', 'datang', 'resesi', 'ekonomi', 'dunia', 'ramal', 'gelap', 'santer', 'bicara']",isu datang resesi ekonomi dunia ramal gelap santer bicara
2022-11-17 17:01:33+00:00,1593288242585296897,PT Pegadaian edukasi warga Sumbar terkait potensi resesi ekonomi 2023 https://t.co/b9PCUJTk73 https://t.co/zDguIzVhlX,febriantoni_unp,in,PT Pegadaian educates West Sumatra residents regarding the potential economic recession in 2023 https://t.co/b9PCUJTk73 https://t.co/zDguIzVhlX,Negative,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.4215}",pt pegadaian edukasi warga sumbar terkait potensi resesi ekonomi,"['pt', 'gadai', 'edukasi', 'warga', 'sumbar', 'kait', 'potensi', 'resesi', 'ekonomi']",pt gadai edukasi warga sumbar kait potensi resesi ekonomi
2022-11-17 15:45:28+00:00,1593269095633342464,@pftgila maf sibuk ekonomi resesi 2023,tuijuh,in,@pftgila maf busy economic recession 2023,Negative,"{'neg': 0.359, 'neu': 0.641, 'pos': 0.0, 'compound': -0.4215}",maf sibuk ekonomi resesi,"['maf', 'sibuk', 'ekonomi', 'resesi']",maf sibuk ekonomi resesi
2022-11-17 14:19:59+00:00,1593247581424844802,"Milyaran dollar lenyap begitu saja ketika FTX - perusahaan crypto - bangkrut. Warga yg tabungan hari tua dalam FTX nangis dah.

Semua itu pertanda buruk bagi datangnya resesi Amerika 2023. Ekonomi Amerika dibangun terlalu banyak diatas asset2 tidak jelas.
https://t.co/LDUCSnY2s6",Mentimoen,in,"Billions of dollars just disappeared when FTX - a crypto company - went bankrupt. Residents who have retirement savings in FTX are crying.

All of this is a bad sign for the coming American recession in 2023. The American economy is built too much on unclear assets.
https://t.co/LDUCSnY2s6",Negative,"{'neg': 0.284, 'neu': 0.688, 'pos': 0.029, 'compound': -0.9349}",milyaran dolar lenyap begitu saja ketika ftx perusahan crypto bangkrut warga yg tabungan hari tua dalam ftx nangis dah semua itu pertanda buruk bagi datangnya resesi amerika ekonomi amerika dibangun terlalu banyak diatas aset tidak jelas,"['milyaran', 'dolar', 'lenyap', 'ftx', 'usah', 'crypto', 'bangkrut', 'warga', 'tabung', 'tua', 'ftx', 'nang', 'dah', 'tanda', 'buruk', 'datang', 'resesi', 'amerika', 'ekonomi', 'amerika', 'bangun', 'atas', 'aset']",milyaran dolar lenyap ftx usah crypto bangkrut warga tabung tua ftx nang dah tanda buruk datang resesi amerika ekonomi amerika bangun atas aset
2022-11-17 13:56:04+00:00,1593241562716467201,"Kunker Komisi IX DPR RI, Amsakar Optimis Batam Terhindar dari Resesi Ekonomi 2023 =&gt; https://t.co/L8mdI1Q7DV.",WartaKepri,in,"DPR RI Commission IX Visit, Amsakar is Optimistic that Batam will Avoid an Economic Recession in 2023 => https://t.co/L8mdI1Q7DV.",Negative,"{'neg': 0.215, 'neu': 0.687, 'pos': 0.099, 'compound': -0.4019}",kunker komisi ix dpr indonesia amsakar optimis batam terhindar dari resesi ekonomi gt,"['kunker', 'komisi', 'ix', 'dpr', 'indonesia', 'amsakar', 'optimis', 'batam', 'hindar', 'resesi', 'ekonomi', 'gt']",kunker komisi ix dpr indonesia amsakar optimis batam hindar resesi ekonomi gt
2022-11-17 12:47:20+00:00,1593224267444928518,"Terima Kunker Komisi IX DPR RI, Amsakar Optimistis Batam Terhindar dari Resesi Ekonomi 2023 - https://t.co/dR9YEAiZMU #loker #lowongankerja",bursakerja20,in,"Receives Work Visit from Commission IX of the DPR RI, Amsakar is Optimistic that Batam will Avoid the 2023 Economic Recession - https://t.co/dR9YEAiZMU #loker #job vacancies",Negative,"{'neg': 0.165, 'neu': 0.759, 'pos': 0.076, 'compound': -0.4019}",terima kunker komisi ix dpr indonesia amsakar optimistis batam terhindar dari resesi ekonomi,"['terima', 'kunker', 'komisi', 'ix', 'dpr', 'indonesia', 'amsakar', 'optimistis', 'batam', 'hindar', 'resesi', 'ekonomi']",terima kunker komisi ix dpr indonesia amsakar optimistis batam hindar resesi ekonomi
2022-11-17 12:25:39+00:00,1593218810374656000,Amsakar: Batam Optimis Terhindar dari Ancaman Resesi Ekonomi 2023 https://t.co/hJqPUnI0yH lewat @BarakataId,BarakataId,in,Amsakar: Batam is optimistic about avoiding the threat of economic recession in 2023 https://t.co/hJqPUnI0yH via @BarakataId,Negative,"{'neg': 0.376, 'neu': 0.524, 'pos': 0.1, 'compound': -0.743}",amsakar batam optimis terhindar dari ancaman resesi ekonomi lewat,"['amsakar', 'batam', 'optimis', 'hindar', 'ancam', 'resesi', 'ekonomi']",amsakar batam optimis hindar ancam resesi ekonomi
2022-11-17 12:19:04+00:00,1593217152521474048,"Terima Kunker Komisi IX, Amsakar Optimistis Batam Terhindar Dari Resesi Ekonomi 2023 https://t.co/iGe3UUdZN3",metro_kepri,in,"Receive Commission IX Kunker, Amsakar Optimistic Batam Will Avoid Economic Recession in 2023 https://t.co/iGe3UUdZN3",Negative,"{'neg': 0.273, 'neu': 0.601, 'pos': 0.126, 'compound': -0.4019}",terima kunker komisi ix amsakar optimistis batam terhindar dari resesi ekonomi,"['terima', 'kunker', 'komisi', 'ix', 'amsakar', 'optimistis', 'batam', 'hindar', 'resesi', 'ekonomi']",terima kunker komisi ix amsakar optimistis batam hindar resesi ekonomi
2022-11-17 12:15:08+00:00,1593216162913210369,[Daftar] NASIB INDONESIA BAGAIMANA!? Begini Kondisi Negara Apabila Resesi Ekonomi World Terjadi di Tahun 2023 https://t.co/mtEKL0ulAg #Video #2023 #ancamanresesiglobal #apabila https://t.co/TOga32fZ30,nolantv_com,in,[Register] WHAT'S THE FATE OF INDONESIA!? This is the Condition of the Country If a World Economic Recession Occurs in 2023 https://t.co/mtEKL0ulAg #Video #2023 #threat ofglobalrecession #apabila https://t.co/TOga32fZ30,Negative,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.7574}",daftar nasib indonesia bagaimana begini kondisi negara apabila resesi ekonomi world terjadi di tahun,"['daftar', 'nasib', 'indonesia', 'kondisi', 'negara', 'resesi', 'ekonomi', 'world']",daftar nasib indonesia kondisi negara resesi ekonomi world
2022-11-17 11:15:45+00:00,1593201219752763392,"Pastikan Kesiapan Hadapi Krisis Ekonomi 2023, Komisi IX DPR RI Kunker Spesifik di Sulsel. #dpr #resesi https://t.co/gU1FqIIz57",heraldindo,in,"Ensuring Readiness to Face the 2023 Economic Crisis, Commission IX DPR RI Special Kunker in South Sulawesi. #dpr #recession https://t.co/gU1FqIIz57",Negative,"{'neg': 0.24, 'neu': 0.523, 'pos': 0.237, 'compound': -0.2732}",pastikan kesiapan hadapi krisis ekonomi komisi ix dpr indonesia kunker spesifik di sulsel,"['pasti', 'kesiap', 'hadap', 'krisis', 'ekonomi', 'komisi', 'ix', 'dpr', 'indonesia', 'kunker', 'spesifik', 'sulsel']",pasti kesiap hadap krisis ekonomi komisi ix dpr indonesia kunker spesifik sulsel
2022-11-17 10:48:48+00:00,1593194437743902720,"Hadapi Resesi 2023, @ridwankamil   Paparkan Tujuh Arah Ekonomi Baru Jabar @rkrijuara 

https://t.co/HAEqGLH88r",rkrijuara,in,"Facing Recession in 2023, @ridwankamil Presents Seven New Economic Directions for West Java @rkrijuara

https://t.co/HAEqGLH88r",Negative,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.4215}",hadapi resesi paparkan tujuh arah ekonomi baru jabar,"['hadap', 'resesi', 'papar', 'tujuh', 'arah', 'ekonomi', 'jabar']",hadap resesi papar tujuh arah ekonomi jabar
2022-11-17 08:00:59+00:00,1593152203505958912,"APBD 2023 harus bisa mengantisipasi dampak resesi ekonomi, yang diduga bakal menerjang seluruh penjuru dunia. #AHYPimpinPerubahan #DemokratBersamaRakyat https://t.co/CsiI0dOfds",dwikiprazz,in,"The 2023 APBD must be able to anticipate the impact of the economic recession, which is expected to hit all corners of the world. #AHYLeadChange #DemocratsWithThePeople https://t.co/CsiI0dOfds",Negative,"{'neg': 0.097, 'neu': 0.903, 'pos': 0.0, 'compound': -0.4215}",apbd harus bisa mengantisipasi dampak resesi ekonomi yang diduga bakal menerjang seluruh penjuru dunia,"['apbd', 'antisipasi', 'dampak', 'resesi', 'ekonomi', 'duga', 'terjang', 'penjuru', 'dunia']",apbd antisipasi dampak resesi ekonomi duga terjang penjuru dunia
2022-11-17 07:38:07+00:00,1593146449692614663,"Kunker Komisi IX DPR RI, Amsakar Optimis Batam Terhindar dari Resesi Ekonomi 2023 https://t.co/E9F5w5bDsn lewat @WartaKepri.co.id",WartaKepri,in,"DPR RI Commission IX Visit, Amsakar Optimistic Batam Will Avoid Economic Recession in 2023 https://t.co/E9F5w5bDsn via @WartaKepri.co.id",Negative,"{'neg': 0.235, 'neu': 0.657, 'pos': 0.108, 'compound': -0.4019}",kunker komisi ix dpr indonesia amsakar optimis batam terhindar dari resesi ekonomi lewat coid,"['kunker', 'komisi', 'ix', 'dpr', 'indonesia', 'amsakar', 'optimis', 'batam', 'hindar', 'resesi', 'ekonomi', 'coid']",kunker komisi ix dpr indonesia amsakar optimis batam hindar resesi ekonomi coid
2022-11-17 07:13:25+00:00,1593140232714858497,"#SobatRupiah, pertumbuhan ekonomi global melambat disertai tingginya tekanan inflasi, agresifnya kenaikan suku bunga kebijakan moneter, &amp; ketidakpastian pasar keuangan. Pertumbuhan pd 2023 diprakirakan menurun dari 2022, dgn risiko koreksi lebih rendah &amp; resesi di beberapa negara",bank_indonesia,in,"#RupiahFriends, global economic growth is slowing down accompanied by high inflationary pressures, aggressive increases in monetary policy interest rates, & financial market uncertainty. Growth in 2023 is forecast to decline from 2022, with the risk of a lower correction & recession in several countries",Negative,"{'neg': 0.237, 'neu': 0.618, 'pos': 0.145, 'compound': -0.4939}",pertumbuhan ekonomi global melambat disertai tinginya tekanan inflasi agresifnya kenaikan suku bunga kebijakan moneter amp ketidakpastian pasar keuangan pertumbuhan pd diprakirakan menurun dari dgn risiko koreksi lebih rendah amp resesi di beberapa negara,"['tumbuh', 'ekonomi', 'global', 'lambat', 'serta', 'tingi', 'tekan', 'inflasi', 'agresif', 'naik', 'suku', 'bunga', 'bijak', 'moneter', 'ketidakpastian', 'pasar', 'uang', 'tumbuh', 'pd', 'prakira', 'turun', 'risiko', 'koreksi', 'rendah', 'resesi', 'negara']",tumbuh ekonomi global lambat serta tingi tekan inflasi agresif naik suku bunga bijak moneter ketidakpastian pasar uang tumbuh pd prakira turun risiko koreksi rendah resesi negara
2022-11-17 06:08:43+00:00,1593123951404023808,"#BeritaUnpad 

Hadapi Resesi 2023, Ridwan Kamil Paparkan Tujuh Arah Ekonomi Baru Jabar
@ridwankamil 
@injabarunpad 

#Unpad
#UniversitasPadjadjaran

https://t.co/jXvWshiUG6",unpad,in,"#UnpadNews

Facing the 2023 Recession, Ridwan Kamil Explains Seven New Economic Directions for West Java
@ridwankamil
@injabarunpad

#Unpad
#Padjadjaran University

https://t.co/jXvWshiUG6",Negative,"{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.4215}",hadapi resesi ridwan kamil paparkan tujuh arah ekonomi baru jabar,"['hadap', 'resesi', 'ridwan', 'kamil', 'papar', 'tujuh', 'arah', 'ekonomi', 'jabar']",hadap resesi ridwan kamil papar tujuh arah ekonomi jabar
