Datetime,Tweet Id,Tweet,Username,Language,Tweet_clean,Tweet_preprocessed,Clean_Sentence,English,Sentiment,Composes
2022-12-05 08:38:54+00:00,1599684729854660608,"Menteri BUMN Erick Thohir yakin ekonomi Indonesia akan terus tumbuh meski situasi global penuh gejolak dan tantangan serta optimis Indonesia tetap tangguh bisa melewati resesi 2023.

@erickthohir 
#BangkitBersamaET https://t.co/ctvON4FIgc",riyadisugeng167,in,menteri badan usaha milik negara erick thohir yakin ekonomi indonesia akan terus tumbuh meski situasi global penuh gejolak dan tantangan serta optimis indonesia tetap tanguh bisa melewati resesi,"['menteri', 'badan', 'usaha', 'milik', 'negara', 'ekonomi', 'indonesia', 'tumbuh', 'situasi', 'global', 'penuh', 'gejolak', 'tantang', 'optimis', 'indonesia', 'tanguh', 'lewat', 'resesi']",menteri badan usaha milik negara ekonomi indonesia tumbuh situasi global penuh gejolak tantang optimis indonesia tanguh lewat resesi,Minister of State-Owned Enterprises Indonesia's economy grows in a tumultuous global situation challenges optimism that Indonesia will survive the recession,Positive,"{'neg': 0.114, 'neu': 0.691, 'pos': 0.195, 'compound': 0.25}"
2022-12-05 08:32:36+00:00,1599683142759374848,"Di tengah gempuran berita resesi ekonomi 2023, PT. Bank Rakyat Indonesia (Persero) Tbk mampu menjaga fundamental kinerja keuangan yang positif. #KinerjaBRIQ3",MeilaHD,in,di tengah gempuran berita resesi ekonomi pt bank rakyat indonesia persero tbk mampu menjaga fundamental kinerja keuangan yang positif,"['gempur', 'berita', 'resesi', 'ekonomi', 'pt', 'bank', 'rakyat', 'indonesia', 'persero', 'tbk', 'jaga', 'fundamental', 'kerja', 'uang', 'positif']",gempur berita resesi ekonomi pt bank rakyat indonesia persero tbk jaga fundamental kerja uang positif,pounding the news of the economic recession of PT Bank Rakyat Indonesia (Persero) Tbk. keep the working fundamentals of money positive,Positive,"{'neg': 0.11, 'neu': 0.748, 'pos': 0.142, 'compound': 0.2023}"
2022-12-05 08:06:22+00:00,1599676541440790528,"Menteri BUMN Erick Thohir optimistis Indonesia bisa melewati resesi 2023. Erick Thohir meyakini Indonesia bisa bertahan dari gejolak ekonomi Global. 
#BangkitBersamaET https://t.co/sVI9LFC7Li",joxertan,in,menteri badan usaha milik negara erick thohir optimistis indonesia bisa melewati resesi erick thohir meyakini indonesia bisa bertahan dari gejolak ekonomi global,"['menteri', 'badan', 'usaha', 'milik', 'negara', 'optimistis', 'indonesia', 'lewat', 'resesi', 'indonesia', 'tahan', 'gejolak', 'ekonomi', 'global']",menteri badan usaha milik negara optimistis indonesia lewat resesi indonesia tahan gejolak ekonomi global,Minister of State-Owned Enterprises is optimistic that Indonesia will survive the global economic turmoil through the recession,Negative,"{'neg': 0.245, 'neu': 0.648, 'pos': 0.106, 'compound': -0.4588}"
2022-12-05 07:57:51+00:00,1599674395706159104,"@erickthohir optimis INDONESIA bisa melewati resesi 2023 dan bertahan dari gejolak ekonomi global serta mampu mendorong ekspor SDA dalam bentuk produk jadi

Optimisme tetap harus dibangun &amp; meyakini ekonomi nasional tetap akan tumbuh di angka 5%

#BangkitBersamaET https://t.co/9FQ4eCDbDU",Ramay4na,in,optimis indonesia bisa melewati resesi dan bertahan dari gejolak ekonomi global serta mampu mendorong ekspor sda dalam bentuk produk jadi optimisme tetap harus dibangun amp meyakini ekonomi nasional tetap akan tumbuh di angka,"['optimis', 'indonesia', 'lewat', 'resesi', 'tahan', 'gejolak', 'ekonomi', 'global', 'dorong', 'ekspor', 'sda', 'bentuk', 'produk', 'optimisme', 'bangun', 'ekonomi', 'nasional', 'tumbuh', 'angka']",optimis indonesia lewat resesi tahan gejolak ekonomi global dorong ekspor sda bentuk produk optimisme bangun ekonomi nasional tumbuh angka,"optimistic that Indonesia will survive the recession through global economic turmoil, encourage natural resources exports in the form of products, optimism to build a national economy will grow in numbers",Positive,"{'neg': 0.13, 'neu': 0.587, 'pos': 0.284, 'compound': 0.743}"
2022-12-05 07:47:13+00:00,1599671721287909376,"Menteri BUMN Erick Thohir optimis Indonesia bisa lewati resesi 2023.
Optimisme ini tetap harus kita bangun, kita dorong ekspor SDA dalam bentuk jadi, dgn demikian saya yakin ekonomi nasional akan tetap tumbuh 5% ucap Erick Thohir.

Yes, Indonesia pasti bisa 👍
#BangkitBersamaET https://t.co/m9mBpW0HdE",FirzaHusainID,in,menteri badan usaha milik negara erick thohir optimis indonesia bisa lewati resesi optimisme ini tetap harus kita bangun kita dorong ekspor sda dalam bentuk jadi dgn demikian saya yakin ekonomi nasional akan tetap tumbuh ucap erick thohir yes indonesia pasti bisa 👍,"['menteri', 'badan', 'usaha', 'milik', 'negara', 'optimis', 'indonesia', 'lewat', 'resesi', 'optimisme', 'bangun', 'dorong', 'ekspor', 'sda', 'bentuk', 'ekonomi', 'nasional', 'tumbuh', 'yes', 'indonesia', '']",menteri badan usaha milik negara optimis indonesia lewat resesi optimisme bangun dorong ekspor sda bentuk ekonomi nasional tumbuh yes indonesia ,Minister of State-Owned Enterprises is optimistic that Indonesia will pass through the recession,Negative,"{'neg': 0.174, 'neu': 0.683, 'pos': 0.143, 'compound': -0.128}"
2022-12-05 07:00:01+00:00,1599659844780163073,"Indonesia masih mempunyai pangsa pasar ekonomi yang besar yang bisa dikapitalisasi sehingga dapat menjadi modal besar dan bisa dimanfaatkan agar tak terpuruk dalam resesi global 2023.
Indonesia Bisa 
#BangunOptimisme",DesiAyyara,in,indonesia masih mempunyai pangsa pasar ekonomi yang besar yang bisa dikapitalisasi sehinga dapat menjadi modal besar dan bisa dimanfatkan agar tak terpuruk dalam resesi global indonesia bisa,"['indonesia', 'pangsa', 'pasar', 'ekonomi', 'kapital', 'sehinga', 'modal', 'dimanfatkan', 'puruk', 'resesi', 'global', 'indonesia']",indonesia pangsa pasar ekonomi kapital sehinga modal dimanfatkan puruk resesi global indonesia,Indonesia's market share is a capital economy so that capital is utilized by Indonesia's global recession,Negative,"{'neg': 0.147, 'neu': 0.737, 'pos': 0.116, 'compound': -0.1531}"
2022-12-05 07:00:01+00:00,1599659842951516160,"kita dihadapi dgn adanya isu ekonomi yg akan resesi pada 2023, hal ini tentunya bukan menjadi hal yg harus kita takuti, tapi harus kita bersiap, karena pemimpin negara kita pun optimis Indonesia Bisa melewatinya👍 #BangunOptimisme
https://t.co/WR4loXdDqj",aryanug_,in,kita dihadapi dgn adanya isu ekonomi yg akan resesi pada hal ini tentunya bukan menjadi hal yg harus kita takuti tapi harus kita bersiap karena pemimpin negara kita pun optimis indonesia bisa melewatinya👍,"['hadap', 'isu', 'ekonomi', 'resesi', 'takut', 'pimpin', 'negara', 'optimis', 'indonesia', 'lewat']",hadap isu ekonomi resesi takut pimpin negara optimis indonesia lewat,"Facing the economic issue of recession, fear of leading the country is optimistic that Indonesia will pass",Negative,"{'neg': 0.269, 'neu': 0.628, 'pos': 0.103, 'compound': -0.5719}"
2022-12-05 07:00:01+00:00,1599659842700021761,"Mari semangat  Indonesia Bisa kita harus #BangunOptimisme apalagi dengan kondisi ekonomi global yg masih jadi momok negara negara dunia. Terutama resesi di tahun 2023. Pak Jokowi minta kepada semua rakyat Indonesia harus bisa optimis menghadapi itu semua 
https://t.co/5I4uS83w9D",Dyure12,in,mari semangat indonesia bisa kita harus apalagi dengan kondisi ekonomi global yg masih jadi momok negara negara dunia terutama resesi di tahun pak jokowi minta kepada semua rakyat indonesia harus bisa optimis menghadapi itu semua,"['mari', 'semangat', 'indonesia', 'kondisi', 'ekonomi', 'global', 'momok', 'negara', 'negara', 'dunia', 'resesi', 'rakyat', 'indonesia', 'optimis', 'hadap']",mari semangat indonesia kondisi ekonomi global momok negara negara dunia resesi rakyat indonesia optimis hadap,let's keep spirit Indonesia global economic conditions scourge world countries recession Indonesian people are optimistic about facing,Neutral,"{'neg': 0.135, 'neu': 0.673, 'pos': 0.192, 'compound': 0.0516}"
2022-12-05 07:00:01+00:00,1599659842611957760,"Sependapat dg Presiden @jokowi kita pokoknya harus terus #BangunOptimisme dan kudu yakin juga kalo Indonesia Bisa menghadapi bayang-bayang resesi ekonomi 2023.
https://t.co/oaxrOR2f63",glarqed,in,sependapat dg presiden kita pokoknya harus terus dan kudu yakin juga kalo indonesia bisa menghadapi bayangbayang resesi ekonomi,"['dapat', 'presiden', 'pokok', 'kudu', 'indonesia', 'hadap', 'bayangbayang', 'resesi', 'ekonomi']",dapat presiden pokok kudu indonesia hadap bayangbayang resesi ekonomi,get the main president must Indonesia face the shadow of an economic recession,Negative,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.4215}"
2022-12-05 07:00:01+00:00,1599659842586583041,"Di tengah ancaman resesi global 2023, kabar baik datang menghampiri Indonesia menjelang pengujung tahun ini. Indonesia masuk dalam 10 negara dengan ekonomi terbesar dunia versi Dana Moneter Internasional. 
Indonesia Bisa 
#BangunOptimisme",novarosieee,in,di tengah ancaman resesi global kabar baik datang menghampiri indonesia menjelang pengujung tahun ini indonesia masuk dalam negara dengan ekonomi terbesar dunia versi dana moneter internasional indonesia bisa,"['ancam', 'resesi', 'global', 'kabar', 'hampir', 'indonesia', 'jelang', 'ujung', 'indonesia', 'masuk', 'negara', 'ekonomi', 'besar', 'dunia', 'versi', 'dana', 'moneter', 'internasional', 'indonesia']",ancam resesi global kabar hampir indonesia jelang ujung indonesia masuk negara ekonomi besar dunia versi dana moneter internasional indonesia,the threat of a global recession is almost news that Indonesia is nearing the end of Indonesia's entry into the world's major economic country version of the Indonesian International Monetary Fund,Negative,"{'neg': 0.176, 'neu': 0.824, 'pos': 0.0, 'compound': -0.7351}"
2022-12-05 06:50:14+00:00,1599657379867787266,"Pada 2023 merupakan Tahun Resesi Global 💫

Menteri BUMN @erickthohir tetap optimis bahwa Indonesia bisa bertahan meski adanya krisis geopolitik yang berakibat pada gejolak ekonomi global

Erick Thohir meyakini ekonomi nasional tetap tumbuh di 5%.

#BangkitBersamaET https://t.co/PDxU4PpH2V",Retnowonosari,in,pada merupakan tahun resesi global 💫 menteri badan usaha milik negara tetap optimis bahwa indonesia bisa bertahan meski adanya krisis geopolitik yang berakibat pada gejolak ekonomi global erick thohir meyakini ekonomi nasional tetap tumbuh di,"['resesi', 'global', '', 'menteri', 'badan', 'usaha', 'milik', 'negara', 'optimis', 'indonesia', 'tahan', 'krisis', 'geopolitik', 'akibat', 'gejolak', 'ekonomi', 'global', 'ekonomi', 'nasional', 'tumbuh']",resesi global  menteri badan usaha milik negara optimis indonesia tahan krisis geopolitik akibat gejolak ekonomi global ekonomi nasional tumbuh,global recession the minister of state-owned enterprises is optimistic that Indonesia will withstand the geopolitical crisis due to the global economic turmoil as the national economy grows,Negative,"{'neg': 0.271, 'neu': 0.663, 'pos': 0.066, 'compound': -0.7964}"
2022-12-05 06:33:36+00:00,1599653194237612033,"Di tengah berbagai proyeksi yang suram hingga resesi di 2023, Bank Indonesia yakin pertumbuhan ekonomi Indonesia masih positif mencapai 5,3 persen. #kumparanBISNIS #DailyUpdate https://t.co/Kgr4UaYq5m",kumparan,in,di tengah berbagai proyeksi yang suram hinga resesi di bank indonesia yakin pertumbuhan ekonomi indonesia masih positif mencapai persen,"['proyeksi', 'suram', 'hinga', 'resesi', 'bank', 'indonesia', 'tumbuh', 'ekonomi', 'indonesia', 'positif', 'capai', 'persen']",proyeksi suram hinga resesi bank indonesia tumbuh ekonomi indonesia positif capai persen,"dismal projection until recession, Indonesian banks grow, the Indonesian economy is positive, reaching 10,000 percent",Negative,"{'neg': 0.293, 'neu': 0.474, 'pos': 0.233, 'compound': -0.34}"
2022-12-05 06:32:58+00:00,1599653034443014144,"Menteri BUMN Erick Thohir optimistis bangsa Indonesia bisa melewati terjadinya resesi tahun 2023.
Menurut @erickthohir, optimistis harus dibangun dan diyakini ekonomi nasional akan tetap tumbuh di angka 5%, dg mendorong ekspor terhadap SDA dalam bentuk jadi.
#BangkitBersamaET https://t.co/V7DcTbcVfw",Aprilia_wiji,in,menteri badan usaha milik negara erick thohir optimistis bangsa indonesia bisa melewati terjadinya resesi tahun menurut optimistis harus dibangun dan diyakini ekonomi nasional akan tetap tumbuh di angka dg mendorong ekspor terhadap sda dalam bentuk jadi,"['menteri', 'badan', 'usaha', 'milik', 'negara', 'optimistis', 'bangsa', 'indonesia', 'lewat', 'resesi', 'optimistis', 'bangun', 'yakin', 'ekonomi', 'nasional', 'tumbuh', 'angka', 'dorong', 'ekspor', 'sda', 'bentuk']",menteri badan usaha milik negara optimistis bangsa indonesia lewat resesi optimistis bangun yakin ekonomi nasional tumbuh angka dorong ekspor sda bentuk,the minister of state-owned enterprises is optimistic that the Indonesian nation will pass through the recession is optimistic that the national economy will grow by encouraging natural resources exports,Positive,"{'neg': 0.075, 'neu': 0.643, 'pos': 0.282, 'compound': 0.7717}"
2022-12-05 06:11:24+00:00,1599647610083897349,"Menteri BUMN @erickthohir;Optimisme ini tetap harus kita bangun,dan saya yakin ekonomi nasional tetap akan tumbuh di angka 5%.”@erickthohir optimis Indonesia bisa lewati resesi 2023.”#BangkitBersamaET https://t.co/z6dHoGnFJU",Andreansyah_088,in,menteri badan usaha milik negara optimisme ini tetap harus kita bangundan saya yakin ekonomi nasional tetap akan tumbuh di angka ” optimis indonesia bisa lewati resesi ”,"['menteri', 'badan', 'usaha', 'milik', 'negara', 'optimisme', 'bangundan', 'ekonomi', 'nasional', 'tumbuh', 'angka', '', 'optimis', 'indonesia', 'lewat', 'resesi', '']",menteri badan usaha milik negara optimisme bangundan ekonomi nasional tumbuh angka  optimis indonesia lewat resesi ,"the minister of state-owned enterprises is optimistic that the national economy will grow, optimistic that Indonesia will pass through the recession",Positive,"{'neg': 0.11, 'neu': 0.709, 'pos': 0.181, 'compound': 0.2023}"
2022-12-05 05:56:42+00:00,1599643909256531969,"https://t.co/raLSK7u2QM – Ancaman resesi ekonomi global pada 2023 bakal berdampak kepada pemangkasan jumlah karyawan melalui pemutusan hubungan kerja (PHK) di banyak perusahaan di seluruh dunia.
https://t.co/UDdPhZDcVL https://t.co/9K05ZGztE0",beritamucoid,in,– ancaman resesi ekonomi global pada bakal berdampak kepada pemangkasan jumlah karyawan melalui pemutusan hubungan kerja phk di banyak perusahan di seluruh dunia,"['', 'ancam', 'resesi', 'ekonomi', 'global', 'dampak', 'mangkas', 'karyawan', 'putus', 'hubung', 'kerja', 'phk', 'usah', 'dunia']", ancam resesi ekonomi global dampak mangkas karyawan putus hubung kerja phk usah dunia,"threatens global economic recession as a result of cutting employees, dropping out of work, world business layoffs",Negative,"{'neg': 0.33, 'neu': 0.67, 'pos': 0.0, 'compound': -0.7096}"
2022-12-05 05:49:33+00:00,1599642110076289024,Menteri Badan Usaha Milik Negara (BUMN) @erickthohir meyakinkan para pengusaha mal dan ritel bahwa ekonomi Indonesia akan terus tumbuh di tengah ancaman resesi 2023. #BangkitBersamaET https://t.co/vRngLBdzYO,itswincha,in,menteri badan usaha milik negara badan usaha milik negara meyakinkan para pengusaha mal dan ritel bahwa ekonomi indonesia akan terus tumbuh di tengah ancaman resesi,"['menteri', 'badan', 'usaha', 'milik', 'negara', 'badan', 'usaha', 'milik', 'negara', 'usaha', 'mal', 'ritel', 'ekonomi', 'indonesia', 'tumbuh', 'ancam', 'resesi']",menteri badan usaha milik negara badan usaha milik negara usaha mal ritel ekonomi indonesia tumbuh ancam resesi,minister of state-owned enterprises state-owned enterprises retail mall business Indonesia's growing economy threatens recession,Negative,"{'neg': 0.298, 'neu': 0.608, 'pos': 0.094, 'compound': -0.5719}"
2022-12-05 05:22:44+00:00,1599635362082861058,"Menteri BUMN @erickthohir menyampaikan optimismenya bahwa Indonesia akan mampu menghadapi ancaman resesi tahun 2023,bahkan ekonomi nasional tetap tumbuh di angka 5 persen dengan secara optimal menggarap sektor SDA.
#BangkitBersamaET https://t.co/iS5XLlcLrG",abi_sasaLL,in,menteri badan usaha milik negara menyampaikan optimismenya bahwa indonesia akan mampu menghadapi ancaman resesi tahun bahkan ekonomi nasional tetap tumbuh di angka persen dengan secara optimal mengarap sektor sda,"['menteri', 'badan', 'usaha', 'milik', 'negara', 'optimisme', 'indonesia', 'hadap', 'ancam', 'resesi', 'ekonomi', 'nasional', 'tumbuh', 'angka', 'persen', 'optimal', 'karap', 'sektor', 'sda']",menteri badan usaha milik negara optimisme indonesia hadap ancam resesi ekonomi nasional tumbuh angka persen optimal karap sektor sda,"Minister of State-Owned Enterprises Indonesia is optimistic that facing the threat of a recession, the national economy will grow at the optimal percentage rate for the natural resources sector",Neutral,"{'neg': 0.165, 'neu': 0.64, 'pos': 0.195, 'compound': 0.0258}"
2022-12-05 05:18:43+00:00,1599634352199340032,"Pak @erickthohir sangat optimis indonesia bisa melewati resesi 2023
Beliau sngat yakkn indonesia bisa bertahan dari gejolak ekonomi global
Beliau akan mendorong produk ekspor SDA dalam bentuk produk jadi
#BangkitBersamaET https://t.co/abeE8N4mti",NDUT_GEMES,in,pak sangat optimis indonesia bisa melewati resesi beliau sngat yakn indonesia bisa bertahan dari gejolak ekonomi global beliau akan mendorong produk ekspor sda dalam bentuk produk jadi,"['optimis', 'indonesia', 'lewat', 'resesi', 'beliau', 'sngat', 'yakn', 'indonesia', 'tahan', 'gejolak', 'ekonomi', 'global', 'beliau', 'dorong', 'produk', 'ekspor', 'sda', 'bentuk', 'produk']",optimis indonesia lewat resesi beliau sngat yakn indonesia tahan gejolak ekonomi global beliau dorong produk ekspor sda bentuk produk,"optimistic that Indonesia will pass through the recession, he is very sure that Indonesia can withstand global economic turmoil",Negative,"{'neg': 0.21, 'neu': 0.595, 'pos': 0.194, 'compound': -0.1045}"
